match_id,winning_team,mid_boss.team_claimed,1,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,25,27,31,35,50,52,58,60,63,64,65,66,67,69,72,76,77,79,80,81
84430974,Team0,1,0,0,27790,-27074,26753,0,0,0,0,0,37710,0,27083,-23872,25662,0,0,0,0,-26950,-23769,0,0,0,-23137,0,0,0,30877,0,0,0,0,0,0,-24748,0,0
84430354,Team1,1,0,0,24584,0,0,28688,24406,0,0,0,-29216,0,0,-24268,0,32599,0,-31420,0,-21700,0,0,31985,0,0,0,0,0,0,35932,0,0,-21771,0,0,-23063,0,0
84093863,Team1,0,0,0,0,0,27785,0,22154,0,0,0,0,0,-24241,0,20890,0,0,-28999,0,-28314,21668,0,0,0,-23983,27301,0,0,0,0,0,0,0,23906,0,-30888,0,-24355
84624610,Team1,-1,-25859,25193,0,0,17012,-23526,0,0,0,24464,0,0,0,0,21624,-25137,0,-24699,0,20430,0,0,-25254,0,26316,0,0,-20607,0,0,0,0,0,0,0,0,0,0
84182035,Team1,-1,0,0,0,0,0,29572,0,0,0,0,-28949,0,0,0,0,0,0,0,0,25568,-25205,-24662,0,0,-26795,0,24224,20580,0,0,22822,0,-30280,22230,0,0,0,-23059
84122408,Team1,0,0,0,-22196,23786,0,0,0,0,21246,21989,0,25752,0,0,0,0,-23612,0,0,24377,21950,-22577,0,-34391,0,0,-25795,-23757,0,0,0,0,0,0,0,0,0,0
84063632,Team0,0,-22866,26170,-20841,0,0,0,0,-24248,0,0,31841,0,0,0,0,29060,-19806,0,-23866,0,0,0,0,0,0,0,0,28261,0,0,0,0,0,-25084,28738,0,0,26608
84123018,Team1,1,0,0,0,0,-23702,0,0,0,0,0,0,27745,0,0,0,0,0,21320,31164,27102,26121,-21217,-27085,21905,0,0,-30084,-24066,0,0,0,0,0,0,0,0,-22162,0
84593463,Team0,1,0,38322,0,-27244,-27342,0,0,0,0,0,0,0,30188,33401,0,0,0,-24791,0,0,-21364,0,0,23970,0,0,-21584,0,0,0,0,0,24100,-23344,0,24923,0,0
84755671,Team1,-1,-32813,0,0,0,21692,-34264,-31635,0,0,0,22661,-32329,-31437,0,0,0,0,0,25249,24246,0,0,0,0,0,23870,0,0,0,0,23908,0,-31347,0,0,0,0,0
84367193,Team1,-1,0,0,0,-29298,-27049,0,0,20974,-28087,23826,0,24675,0,0,-24819,0,22310,0,0,0,22742,0,0,0,0,0,0,-26758,28171,0,0,0,0,-35265,0,0,0,0
84498773,Team1,-1,0,35041,-30799,0,21187,0,0,-29214,0,-30303,-31156,0,0,20486,0,0,0,0,0,-32344,0,0,0,0,0,0,0,21229,0,0,0,0,-40847,0,0,22683,0,21321
84152381,Team0,1,0,-25565,0,0,0,0,0,0,0,0,23941,0,0,-23372,25926,-23021,28019,26677,0,-20907,0,0,0,0,0,0,0,-24802,0,0,0,0,0,0,31291,-23117,37101,0
84499033,Team0,0,-26313,0,-24875,0,25980,0,0,-23910,0,0,30852,0,0,0,31787,0,0,26547,26003,25185,0,-24444,0,-27257,0,0,0,0,0,0,0,0,-23211,0,0,0,0,0
84531519,Team1,-1,0,0,0,25033,0,-26437,0,0,0,-25737,22931,0,0,0,-25680,0,-23693,22862,0,-28384,0,0,0,0,33457,0,0,0,0,0,20710,0,21197,-34937,0,0,0,0
84723391,Team0,1,27389,0,26733,0,-17994,0,0,0,0,0,0,0,0,0,-19157,0,0,-20787,0,0,-22333,0,29731,0,-32065,0,0,0,-28281,31109,0,30664,26656,0,0,0,0,0
84279082,Team0,1,-23950,27688,0,0,27093,-27900,-19864,0,0,27467,0,0,0,0,0,0,0,0,0,25012,-22980,0,0,0,0,0,30875,-21619,0,0,0,24933,-21519,0,0,0,0,0
84367208,Team0,-1,0,-25952,0,0,-25319,0,0,0,0,0,0,0,0,0,0,0,-25400,0,0,0,0,0,0,-24649,0,-23116,23876,0,30449,26966,-23841,0,26113,22285,0,23252,0,0
84398540,Team0,1,0,0,-25643,0,-24064,33798,0,0,0,26396,0,27062,0,0,-21862,0,-23869,0,0,25636,0,0,0,0,0,0,24403,0,-27804,34614,0,0,0,-27242,0,0,0,0
84063753,Team0,0,0,29379,0,0,26524,-23504,26011,0,0,0,-22187,0,-22283,0,26594,-20917,0,0,0,0,-23017,0,0,-28309,0,0,0,0,0,30235,0,27804,0,0,0,0,0,0
84181679,Team0,1,0,37876,0,27827,28842,0,0,-20559,-21151,0,-23497,0,0,0,0,0,0,0,0,0,28782,0,0,32217,0,0,-24879,0,0,-22981,0,0,0,0,0,28331,-20559,0
84367326,Team1,1,0,-32350,0,0,25003,0,0,0,0,0,0,24247,0,-25705,0,0,0,-25910,0,-24172,0,0,0,22167,0,0,0,23970,27419,0,22163,0,0,-26111,0,0,-25692,0
84593383,Team1,-1,-30915,29901,0,0,0,0,-24923,-32114,24768,0,0,0,0,0,26031,0,0,21466,0,0,-28211,0,0,0,0,0,0,-25968,0,24983,0,0,-30272,0,0,0,23333,0
84279244,Team1,-1,0,-28253,0,0,0,0,0,0,0,0,30604,0,0,0,23018,22008,18626,-22974,0,-24585,0,0,0,0,-29246,-27841,0,0,0,0,19682,0,0,0,18882,-24076,0,0
84122324,Team0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16890,0,33676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84122553,Team1,0,33124,0,-30948,0,-25486,0,-23416,0,0,0,0,0,26692,0,0,0,25355,0,0,0,0,0,0,0,30469,0,-21955,0,0,0,0,26504,-22830,-23301,0,0,0,26451
84094458,Team0,1,0,0,0,0,29352,0,0,29451,0,0,32274,0,0,33495,0,0,0,24808,0,-20207,0,0,-28000,0,0,-24110,0,-18138,34283,0,0,0,-23074,0,0,0,-19279,0
84904830,Team0,0,0,0,0,0,-23522,32683,0,0,0,-23673,-22587,0,0,23882,0,0,24549,-24272,0,-24464,0,0,0,0,0,0,-36320,0,0,0,21092,0,21107,22409,0,0,0,0
84033055,Team1,1,25340,0,0,0,0,0,0,26065,29518,0,0,0,-24025,0,0,0,0,0,0,0,0,0,22699,0,-25784,0,0,0,0,0,0,-27250,0,0,0,0,0,24373
84756057,Team0,0,0,0,0,23562,30199,0,0,27273,0,0,-28108,0,-25535,0,22490,0,0,0,0,0,0,0,0,0,-25025,0,24914,-27313,0,0,0,0,-27319,0,0,0,24138,-23398
84593335,Team1,-1,0,-29666,0,0,29938,0,0,0,25519,0,0,0,24991,-26185,0,0,0,0,0,-26426,0,0,22305,0,22663,0,26836,0,0,0,0,0,-29052,-21040,0,-22308,0,0
84181804,Team0,-1,0,0,0,0,-26148,0,0,24981,-25870,25126,-30388,0,0,26670,0,0,0,0,0,0,0,0,25550,0,0,0,0,-22255,31801,0,0,0,0,-23196,-23877,0,22997,0
84153095,Team0,1,-17434,0,0,0,0,0,0,0,0,0,30595,0,0,0,30653,0,29301,0,30821,0,-18474,0,0,-21838,-21456,0,0,0,-25884,0,0,0,31253,39715,0,0,-17814,0
84309531,Team0,1,0,33921,0,0,29733,0,26515,-22097,25183,0,0,0,0,-23662,0,0,0,0,-26265,0,0,-20532,40083,0,0,0,0,25542,0,0,0,0,0,-24454,0,0,-20489,0
84153423,Team0,1,0,0,0,0,0,-27450,0,0,0,0,-27341,0,33915,0,0,-26696,-24208,0,28142,27654,28864,-25502,0,0,0,0,-31417,0,39545,0,0,0,0,0,0,33738,0,0
84499200,Team0,0,-24674,0,0,0,0,-30807,0,30669,0,0,0,0,0,0,32195,0,25717,0,0,-21764,-23962,-21166,0,-27150,0,0,29155,0,29173,0,0,0,0,0,0,38886,0,0
84687712,Team1,-1,0,-33224,0,28930,0,-31500,0,0,0,-26002,0,0,-27209,-28044,0,0,19776,0,0,-29564,21626,21493,0,0,0,20566,28556,0,0,0,0,0,0,0,0,0,0,0
84309219,Team1,-1,0,0,25412,0,-30426,0,0,0,0,0,24488,0,0,0,-26999,0,0,0,34901,19518,-29005,0,0,-28789,-34289,25966,0,0,0,0,0,0,24000,0,-29064,0,0,0
84031640,Team0,-1,0,-24336,24731,29750,0,0,0,0,0,0,0,0,19433,0,0,0,-26407,0,22578,0,-24285,0,0,-28047,0,0,0,0,0,0,-25402,0,0,0,-27144,26625,0,22894
84248739,Team1,-1,0,0,0,0,0,-40748,24338,0,0,0,23197,0,0,0,0,-24054,-27705,0,0,25753,0,0,-27373,0,0,0,0,0,32209,20820,0,21667,0,-24964,0,-29631,0,0
84531660,Team1,-1,0,0,0,0,23658,-36604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23219,-27001,-31928,0,25462,27136,-29237,20944,0,-26237,27388,0,-27471,0,0
84032141,Team0,1,0,-25176,0,0,-25554,0,-25684,0,0,0,-27589,0,0,32890,0,-23357,27448,0,0,0,32755,0,-32329,0,0,0,0,0,29009,0,0,0,0,27351,0,26563,0,0
84309333,Team1,-1,0,36140,-37280,0,0,22447,24134,0,0,0,0,0,0,0,19183,-31130,0,-29337,0,-31216,0,0,0,-35098,-29159,0,0,22327,0,0,0,22687,0,0,0,0,0,0
84181803,Team0,1,0,0,28156,0,25834,0,-24361,0,0,0,0,-22393,0,0,0,0,25896,0,-24987,-22507,0,0,0,0,27153,0,0,0,-30394,0,0,28128,0,29015,0,0,0,-19435
84123034,Team0,1,-27642,0,0,0,0,0,0,0,0,0,0,-21541,31607,0,-21923,0,28815,0,28701,-25496,-21872,0,36798,0,0,28764,0,0,0,-22250,0,0,0,32185,0,0,0,0
84122307,Team1,0,-25597,0,-23680,0,-32232,32594,0,0,18908,0,21922,0,0,0,20897,22470,-30175,0,29254,0,0,0,0,0,0,0,0,0,0,0,0,-23394,0,0,0,-25550,0,0
84723400,Team0,0,-24855,29643,0,-29223,0,0,24572,0,0,0,0,0,-24140,-26296,0,0,0,0,24747,0,0,0,0,0,0,0,0,26661,-25952,0,-27566,0,25627,24580,0,0,0,0
84875607,Team0,0,0,0,0,0,0,0,0,0,0,0,-28114,0,0,0,0,0,0,-22138,0,0,-26249,-25771,0,0,0,23370,0,31000,27462,-27064,0,0,0,30740,24710,0,23636,-29191
84063720,Team1,-1,0,0,0,0,0,0,0,0,-32750,20343,-28217,-24690,-25837,0,0,19988,-26053,0,0,0,0,0,0,22405,0,0,24185,25580,29666,0,0,0,0,0,0,0,-22122,0
84123061,Team1,0,0,-19750,0,-32070,0,0,-22143,0,0,0,21968,0,0,26380,0,0,0,0,28360,0,-26376,0,0,0,0,0,0,0,0,-23841,0,-19543,0,0,23633,25393,30488,0
84464232,Team1,0,-34780,24482,24618,0,0,0,0,0,0,0,0,22380,-28557,0,27373,0,-26178,-25073,0,0,0,0,0,0,0,0,23086,-27405,0,0,0,0,0,-29945,0,22308,0,0
84064166,Team0,1,0,0,0,0,32509,-36454,0,-26450,0,0,26335,0,25888,0,0,0,-20827,28616,0,0,0,0,0,0,27767,-24688,0,0,37438,-24596,0,0,0,0,0,0,0,-20593
84430884,Team0,1,0,28188,0,0,22882,0,-26584,0,0,0,25905,24966,-27303,0,0,0,0,26687,0,0,-24831,0,0,0,0,0,0,0,0,0,0,0,24780,-26830,0,0,-26361,-27423
84309092,Team1,0,0,25037,0,0,0,0,0,23936,0,0,24899,-27009,24318,0,0,0,0,0,0,-24833,0,22511,0,0,0,0,0,0,-24909,0,-29795,0,29847,0,0,0,-30532,-22250
84122324,Team0,1,0,0,0,39315,0,0,30448,-19406,0,0,0,31216,0,0,0,0,0,0,0,-16611,31151,0,0,0,0,27451,0,0,0,-17552,0,0,0,0,0,-17395,0,-17915
