learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.25990010685311066,354,231,3,0.7106765604539502,0.01860457953015806,1
0.14847389347296874,463,241,11,0.7099826726452653,0.013714911495424031,2
0.11330854246063743,429,49,9,0.7088324537386083,0.013263510009298287,3
0.14664377308353463,462,243,2,0.7086036268402047,0.010247680174436988,4
0.08387100557235375,380,213,5,0.708140153168525,0.00887795345131135,5
0.15542416901256512,326,214,9,0.7074534079335477,0.014246849603806164,6
0.14141454656860972,447,187,4,0.7074531433937807,0.006254322516085684,7
0.21280702655219363,202,198,2,0.706993637818605,0.01267025470241794,8
0.1793253479253424,391,167,4,0.7069925796595374,0.006990181532044261,9
0.06860538702924289,371,233,11,0.7069917860402365,0.01101616195816703,10
0.12375280502005924,343,22,7,0.7065328095445949,0.008108138419201315,11
0.1474807341816515,346,52,7,0.7062997500099202,0.011903758580926243,12
0.17773443584911675,390,4,3,0.7058407735142784,0.012287868085265458,13
0.08459983263721058,415,32,7,0.7056148565533114,0.010804012103710167,14
0.10991673873494393,454,53,8,0.7056103593772735,0.009388611574476359,15
0.10689119919714475,316,252,8,0.7056098302977395,0.009869279482245957,16
0.07842285170986456,501,104,6,0.7053839133367724,0.011079725112806086,17
0.09434959562992538,335,61,6,0.7053802097800352,0.013173857700264807,18
0.1376588031682841,194,241,3,0.7051497956430302,0.012531150600086022,19
0.11698477371945856,458,187,5,0.7049236141422959,0.010781188417038194,20
0.07183801575004731,433,5,11,0.7046945227041255,0.006949865558493526,21
0.1594546262755945,332,241,4,0.7046921418462231,0.012413159755660645,22
0.1794808738576666,152,94,11,0.7040040739124109,0.012853164595422906,23
0.13419840186103452,271,190,2,0.7040040739124108,0.007628779085464184,24
0.3758613353613912,141,208,9,0.7040027512135762,0.004687696129754565,25
0.10705289131361499,328,224,4,0.7037726016163379,0.0059384299930130904,26
0.2447545304494941,192,100,8,0.7033141542002302,0.011739576100544546,27
0.12509412956532467,360,57,5,0.7033115088025608,0.010375697910400977,28
0.23662286067540786,473,173,10,0.7030850627620598,0.011949296253743845,29
0.10221510038464934,258,164,5,0.7030845336825259,0.007063983259958591,30
0.21108000340134014,390,168,9,0.7030834755234581,0.005516089275601528,31
0.16648842331883087,269,177,3,0.7030805655860217,0.006931044730387425,32
0.24601413557292776,318,168,10,0.702857294022724,0.01174214026833052,33
0.19425594974559712,407,135,7,0.7026247635675833,0.01470286335801145,34
0.08646944234391354,364,208,9,0.7026231763289816,0.0078036761752058904,35
0.12155711325240579,229,4,11,0.7023924976522096,0.007297883938189982,36
0.13384335010504084,239,73,8,0.702164464373107,0.013407425638757534,37
0.10194314887034259,306,30,2,0.7019327275372671,0.006480132966224158,38
0.09619835538580561,355,25,7,0.7019314048384323,0.010589970571774245,39
0.18743709365214065,374,108,5,0.7014742801211592,0.01641503485082401,40
0.09916836831183132,457,189,6,0.7014742801211591,0.009867148999664118,41
0.4242301776147815,145,191,10,0.7012465113818236,0.01204461457009941,42
0.07579287591039024,374,146,4,0.7010139809266828,0.008629899161319609,43
0.09149298415608409,404,222,3,0.7010126582278481,0.008102603614597144,44
0.29611198944320943,374,206,3,0.7007848894885124,0.012681669702606051,45
0.23983121563858872,134,131,6,0.7007846249487454,0.008707075263139184,46
0.21992285428300418,128,139,2,0.7005526235731387,0.0021599394793441313,47
0.16360510328871675,481,141,4,0.7003264420724045,0.015127970968852893,48
0.11617550040386673,414,142,9,0.7003259129928707,0.010741031950883178,49
0.11043042357261526,282,201,11,0.7000920598388953,0.008394542249841505,50
0.10918236987438223,202,199,8,0.6998637620200256,0.007933799047242293,51
0.3961110149024114,242,177,6,0.6996344060420883,0.00961490210409584,52
0.3975966135473225,155,99,5,0.6994050500641509,0.016356643117517493,53
0.15761739321405185,129,89,3,0.6991733132283111,0.006430655999175662,54
0.14999638517183075,222,124,5,0.6989466026480431,0.011598540430104965,55
0.17338074535550368,330,113,5,0.6987169821303387,0.014320993969715262,56
0.4702321547599931,152,183,6,0.6987167175905717,0.010631860881884166,57
0.13177653449798193,163,100,8,0.6987159239712709,0.010602290719458259,58
0.1741410147357224,135,124,7,0.6982550956972607,0.00793739332836038,59
0.49149053686861705,238,238,9,0.6982521857598243,0.01461314882074618,60
0.09179019791595784,209,134,6,0.6977979709799876,0.011354463797046303,61
0.12637178158630238,170,58,9,0.6977905638665133,0.007089672150336263,62
0.28808109051149416,150,130,8,0.6975643823657791,0.009033169066274932,63
0.364862217432997,450,50,10,0.6975638532862453,0.01385556200140446,64
0.10799783844936911,299,117,4,0.6971059349496713,0.008362030395211946,65
0.09699910503381555,205,164,6,0.6971035540917688,0.006701648701119639,66
0.14528912956863763,110,115,6,0.6968736690342976,0.009280119032418542,67
0.16084673353710643,145,30,6,0.6968728754149968,0.006731642272274636,68
0.10117940545402322,126,95,10,0.69664087403939,0.003315876301982738,69
0.33304239945823494,250,28,6,0.6961808393846806,0.010854294895010445,70
0.08076074964835708,292,190,11,0.69595174794651,0.007343053594307607,71
0.26397435792627655,484,179,8,0.695725830985543,0.013057215296620803,72
0.03440809580590068,348,127,10,0.6957239792071743,0.008623659894618609,73
0.06766677426518335,263,65,11,0.6954888033543642,0.006832086631564421,74
0.045835495233470816,384,226,10,0.6952652672512996,0.0064407827744436714,75
0.039717767866996614,411,152,9,0.6950348531142944,0.005740285543621515,76
0.48738561796133184,367,201,5,0.6945764056981867,0.012163279683261675,77
0.07255446803125072,154,14,5,0.6945732312209834,0.013234070519099838,78
0.17300285587981384,105,200,6,0.6941150483446424,0.007113879562174128,79
0.4010952635036589,76,39,7,0.693882253349735,0.006231588130967648,80
0.5004126744981396,144,153,10,0.6936547491501659,0.01396280924659837,81
0.10546161203371739,158,196,4,0.6934261867915293,0.009199995361211565,82
0.7968764503184524,394,215,4,0.6934214250757245,0.01016792357511538,83
0.08084361889513422,207,233,7,0.6931949790352234,0.007839477629348285,84
0.042100051014721786,355,203,6,0.692965623057286,0.0068641955474814855,85
0.03046531739620342,501,18,6,0.6929619195005489,0.00826880514841885,86
0.08828185359113755,139,205,6,0.6927338862214463,0.006918304485387569,87
0.3729235584134528,496,122,6,0.6927307117442429,0.011460397462309058,88
0.061514614523652214,217,143,5,0.6925053238628097,0.008133290747105238,89
0.5036281245575944,99,58,4,0.6924995039879369,0.01986019190612246,90
0.8404178327419086,402,2,4,0.69249923944817,0.008576853085325721,91
0.07921818688233903,195,229,6,0.6922762324246393,0.00975706496900329,92
0.34551231964043466,329,41,7,0.6922746451860375,0.019938600213376435,93
0.035089534457962174,436,238,6,0.6920442310490325,0.004121860094552318,94
0.30402368964808635,482,123,7,0.6918124942131926,0.012143798143452946,95
0.0842085963541833,138,119,11,0.6918119651336587,0.0053154451114228365,96
0.7622057827639022,221,205,8,0.6918093197359892,0.017093330244659817,97
0.06224409077000089,246,63,10,0.6915794346785181,0.006328988309260828,98
0.6421724473242517,156,74,10,0.6908900440458712,0.01284653647887147,99
0.05421041951876409,267,205,6,0.6906638625451371,0.006263697087000975,100
0.06091861786521219,207,159,5,0.6906614816872346,0.006665145623051268,101
0.3816486153514492,86,24,9,0.6906606880679338,0.013800537386892195,102
0.04792286999963269,232,97,5,0.690429480311628,0.006851291803416337,103
0.7752531229261636,228,194,10,0.6902030342711267,0.01357676798435057,104
0.5929299101129404,461,233,10,0.6899739428329564,0.011138623543907817,105
0.020966149075970584,466,167,11,0.6899736782931893,0.00832494526567606,106
0.025998237944619387,445,14,11,0.6899728846738886,0.00999359589228732,107
0.5890714550321756,211,87,4,0.6890549316826052,0.008719577053106328,108
0.7425768354346107,306,170,7,0.6888245175456,0.004185352867941783,109
0.029698944157614128,452,247,6,0.6888226657672314,0.0069836409979758575,110
0.06343009330568883,162,137,10,0.6888224012274644,0.006771364146745467,111
0.0291392732538243,365,43,7,0.6885914580109256,0.007711934792561514,112
0.022515327205151977,397,108,8,0.6881324815152838,0.010577780334557958,113
0.5086274424027513,359,8,2,0.6876690078436042,0.013537013967142374,114
0.719924075927805,191,240,7,0.6874436199621708,0.017371142108418416,115
0.02794303087850742,475,53,6,0.6869798817507242,0.005794825419826828,116
0.5146768841026398,299,77,9,0.6867539647897571,0.018394270373751204,117
0.02064893924626708,439,129,5,0.6862934010555137,0.009413148550990673,118
0.525463053285469,493,164,3,0.6862934010555137,0.01582349189170992,118
0.07061734033388171,142,195,10,0.6858357472587067,0.006767664227919178,120
0.11662920298688716,74,59,9,0.6853688345700567,0.010914614554390887,121
0.5702942213290144,451,179,7,0.6851439757681573,0.00979971681619378,122
0.9956663989813962,423,2,4,0.6844498234197055,0.006739511568144699,123
0.622212125951517,502,109,8,0.6839908469240639,0.012718656212398692,124
0.07862672687019139,118,68,8,0.68399031784453,0.0048853167211463195,125
0.025206332479947482,363,135,8,0.6837622845654273,0.0068790473278192415,126
0.0189823574574838,464,52,2,0.6833009272118831,0.007257847787971631,127
0.8977368159595261,102,146,7,0.6830734230123143,0.01288669684038136,128
0.056250376685128306,202,227,2,0.6828443315741438,0.004263966358473964,129
0.5183865466829104,444,132,4,0.6828416861764743,0.013961642008447918,130
0.9849149775570201,457,194,8,0.6826139174371388,0.006400306939527759,131
0.07375797292810701,121,57,2,0.6826083621020329,0.009001220041756953,132
0.5372577796013578,451,136,2,0.6821538827824293,0.014163560347372409,133
0.020587139704552764,439,194,8,0.6819255849635596,0.010689609973520533,134
0.01967452339591394,493,190,8,0.6816951708265544,0.008370051101815792,135
0.025117573611674656,313,28,8,0.6812330198537095,0.006861402750425854,136
0.06834876720384529,129,35,7,0.681231432615108,0.007160144460134798,137
0.7325733494916832,500,112,4,0.6807700752615637,0.00991385242293074,138
0.9468753030043028,360,234,8,0.6805433646812957,0.009303952675372495,139
0.014679709921693353,476,106,3,0.6805417774426941,0.009499663216334109,140
0.9145273114199229,183,37,8,0.6800785683107813,0.015736660161721764,141
0.05867512642325637,114,100,5,0.6791606153194979,0.006925297497417056,142
0.5956048489158182,286,13,5,0.6784765154821899,0.013873546286898917,143
0.017854278943839546,492,230,7,0.6784751927833552,0.006573644294731781,144
0.019584669423367958,452,229,4,0.6784749282435881,0.006976823362912342,145
0.035058925307049446,221,187,8,0.677782892213272,0.006012991137120155,146
0.8778134827456957,362,58,11,0.6775522135364999,0.019690155125157514,147
0.9471290045248225,112,63,7,0.677547451820695,0.014572599361622451,148
0.01748429221477988,426,72,10,0.6773188894620584,0.009271345920269632,149
0.6540517718792896,408,89,5,0.6770882107852864,0.0151774668631988,150
0.04068463929931773,173,71,6,0.6768593838868828,0.010241215160086248,151
0.02033171940123035,358,222,3,0.6764033173286774,0.007277270477904439,152
0.014032398400375427,501,146,8,0.676401201010542,0.010408454697438238,153
0.7314316147589703,407,95,5,0.6757126039971959,0.013871305774002928,154
0.059207100820224595,108,28,7,0.6752517757231855,0.007050156494523014,155
0.01505590260343416,402,220,6,0.6747935928468448,0.005848215419768261,156
0.03028612320728555,200,250,11,0.6747930637673109,0.005693451290966521,157
0.03518011630357029,204,168,6,0.6743322354933006,0.00892029277176941,158
0.9828183974888471,251,29,9,0.6734140179622502,0.0036906649500447262,159
0.01384176844018641,472,94,9,0.673179635728741,0.010277866635135594,160
0.01872593673086711,326,250,5,0.6727248918693703,0.00618435194247656,161
0.025332032889755076,255,63,10,0.6718013835429811,0.008869333971930848,162
0.01697852561691961,367,33,7,0.6708821078528631,0.00918798260274369,163
0.024092298919760235,244,207,5,0.6706538100339933,0.011126635638895219,164
0.765444049460495,416,90,8,0.6706493128579554,0.008830749832935279,165
0.024602827902132977,243,157,4,0.6692707961324287,0.013544558400941167,166
0.03250346448219522,146,233,7,0.6667436477388463,0.008902073776058093,167
0.01107664389776304,453,20,8,0.6639826461912888,0.007319404064961063,168
0.012492954486217987,354,202,8,0.6637532902133513,0.01618382548571135,169
0.04585412664097968,89,234,6,0.6630623123421029,0.013298752398107266,170
0.012382525847055752,320,235,2,0.6630620478023359,0.014629387972322026,171
0.05499472548136024,88,125,3,0.663061783262569,0.012156366110380953,172
0.014524852167975597,334,83,11,0.6630609896432682,0.007493291771926585,173
0.02245068399867151,184,234,10,0.6616832665370422,0.011348940764928131,174
0.013647824285324987,349,6,9,0.6596108620028305,0.014974004878569971,175
0.012227628460803785,338,39,3,0.6593812414851262,0.0167607358478684,176
0.029246242468343772,137,117,5,0.6582304934989353,0.013679747154828016,177
0.012407728250314522,341,41,2,0.6570823909104135,0.012656400235649273,178
0.02703533933904437,141,120,10,0.6566210335568694,0.011733499640685497,179
0.013993320872785103,279,23,2,0.65616099890216,0.014391305993737011,180
0.010617565084371141,355,70,6,0.6552398714336732,0.009985455105635883,181
0.012629728414687553,284,124,4,0.6545518034998612,0.015035637529598718,182
0.03085504507620644,117,28,4,0.6543211248230889,0.013988760886555186,183
0.011388852114338278,329,94,2,0.654320860283322,0.010324569457233833,184
0.04433500103057284,83,115,3,0.6540899170667831,0.009664105076898676,185
0.022125743190998,160,86,5,0.6538618837876804,0.011741846086896551,186
0.010536555173485613,282,85,11,0.6515601232755314,0.016798790274662,187
0.029355178289076172,92,134,4,0.6513323545361956,0.01752957393593477,188
0.010461009416587359,281,44,5,0.6513291800589924,0.01746332202355792,189
0.017773682419154196,174,28,7,0.6508707326428845,0.013388378314316466,190
0.012284220281502807,204,146,3,0.6499509278732325,0.017087482810366574,191
0.01229183023971773,220,74,9,0.6481097310953269,0.019218105361679186,192
0.01369560111534824,173,29,8,0.6471901908654418,0.016707436371475863,193
0.02762757353395864,89,206,7,0.644203272356917,0.015154433548901863,194
0.011807393300022544,159,252,8,0.6354620848379033,0.017934270905879655,195
0.012982360742488454,147,190,11,0.6352316707008981,0.015552031740275437,196
0.021251104380400055,67,147,5,0.629020012433369,0.017154375841922052,197
0.011917172626096931,113,160,4,0.6281010012830179,0.01677208345432147,198
0.013366265592693613,104,170,8,0.6258005634697035,0.017942967791784482,199
0.01847329409260009,78,101,7,0.6237315979524622,0.01683348265498382,200
