learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.11204698938875224,312,221,5,0.6205140007671653,0.015415994449834814,1
0.2502562583103384,301,234,9,0.6193643109400421,0.011244413578282344,2
0.312495446052745,390,234,7,0.6189063926034681,0.007550926851679407,3
0.11907202554969797,427,227,9,0.6189037472057988,0.01241584625969329,4
0.1890063761310618,158,216,2,0.6182170019708213,0.01532567621709407,5
0.23179854932062063,348,253,7,0.6172956099625677,0.009806939053308752,6
0.20985431667433865,178,225,2,0.6170641376664947,0.01991749415894344,7
0.13779156031430007,415,235,8,0.617062550427893,0.008813335563068373,8
0.23758311609910493,426,213,9,0.6170606986495246,0.013043616301014334,9
0.22662196778785565,353,207,2,0.6161453910559105,0.014598310797870655,10
0.10774464970523102,439,203,8,0.6161438038173088,0.014819763992498573,11
0.12162075029724091,462,216,7,0.6152242635874238,0.014359298695886721,12
0.26949922270555265,144,252,3,0.614996494848088,0.00877613610879086,13
0.15851766442176085,246,179,6,0.6149951721492533,0.012372074783737329,14
0.4087136473321535,93,123,3,0.614303929738238,0.015227536504978217,15
0.20803180089158863,181,146,2,0.6138431014642276,0.012608419581015308,16
0.2227274196955902,126,226,5,0.6136132164067564,0.017840305794051027,17
0.18186691582562328,311,183,7,0.6131560916894833,0.020926007180607213,18
0.15878052530175132,427,254,8,0.6131534462918139,0.008525783302770195,19
0.10970845687603203,328,187,4,0.6126979088131422,0.013121985528162742,20
0.21791401170351898,385,144,7,0.6126920889382695,0.015666098482328233,21
0.07124497453085367,440,185,6,0.6124645847387009,0.011862265106937803,22
0.041372674801198515,429,233,3,0.6122336415221619,0.015593366337907146,23
0.25343642294676855,84,236,10,0.6120029628453898,0.011908276093978692,24
0.02750322321445092,466,217,6,0.612001111067021,0.018118754418561905,25
0.04229980787828418,466,134,9,0.6115431927304472,0.018402807084006472,26
0.10702904733374533,338,126,8,0.6113159530706453,0.017299882986048124,27
0.04078336299608749,379,250,10,0.6113135722127429,0.014736209279970169,28
0.3201234550090493,368,192,9,0.6113135722127427,0.013684007080238257,29
0.5608763792266734,87,248,4,0.6110839516950385,0.01139479174949313,30
0.7381922197411115,290,241,6,0.6108532730182664,0.013129213734489352,31
0.1118058259222258,374,92,5,0.6108524793989657,0.016769479579024128,32
0.20084820658512556,221,162,7,0.6106273560572992,0.014737248333886734,33
0.0821129826209481,481,130,11,0.610624446119863,0.01642022256877092,34
0.4860366824816908,340,231,2,0.6106236525005622,0.006146231823592127,35
0.31411092455798517,277,83,3,0.6103911220454215,0.017003004355404264,36
0.3809524246005114,419,121,5,0.6101670568628229,0.014282506711115653,37
0.03675925250871543,409,78,9,0.6101641469253865,0.01619120041599707,38
0.2267000231746463,170,89,8,0.6101607079084163,0.01642290350470775,39
0.0927997570158451,505,52,6,0.6097043768104441,0.013704945056325675,40
0.3218708565601739,245,171,8,0.6094731690541381,0.013350967417401676,41
0.04253235984413117,399,190,8,0.609473169054138,0.015931224686386393,42
0.5066618834459583,293,147,5,0.6092446066955015,0.01638700511542841,43
0.136078583008938,267,113,8,0.6092446066955015,0.012961490651589884,43
0.14090507382244852,159,178,11,0.6092440776159677,0.011486197673598863,45
0.05639443517076536,385,236,8,0.6092432839966668,0.014261710158198607,46
0.30975056917257104,146,157,4,0.6090139280187294,0.0157846522944712,47
0.13328631712262043,172,131,8,0.6087861592793937,0.01606881596032335,48
0.026203594018720352,434,219,3,0.6087827202624234,0.02116739318629966,49
0.0921794523107785,279,148,2,0.6085544224435537,0.01690050916590119,50
0.1474104827126368,386,82,10,0.608553364284486,0.018476427875247017,51
0.09613415725068548,353,27,6,0.608322950147481,0.015938856197871075,52
0.14833774880572723,239,185,6,0.6078655608904409,0.009971553132260513,53
0.3156363235925023,461,177,6,0.6078642381916062,0.013066508408519063,54
0.15060847180065795,164,172,9,0.6078629154927715,0.015595360394654438,55
0.0841297108677518,491,196,8,0.6076354112932026,0.01120926371661716,56
0.9600409611429187,236,181,2,0.6074060553152653,0.007589250541211682,57
0.12401095797448632,414,88,8,0.6074020872187611,0.013344868118387792,58
0.1042305251817297,96,138,2,0.6074010290596934,0.018130543630968696,59
0.023751632823592498,507,115,7,0.6074010290596934,0.018214270734784155,59
0.1425492336688266,323,167,11,0.6071780220361626,0.01708159608867789,61
0.08705216071046616,128,93,9,0.607171144002222,0.014070961034060995,62
0.19166397714057049,404,191,2,0.606944962501488,0.013315041293731011,63
0.2586341359783252,163,21,7,0.6067169292223854,0.016306344671763794,64
0.20661372913851886,131,120,10,0.6067142838247159,0.021183419591821386,65
0.04099143494359303,312,254,8,0.6067108448077457,0.019131006878547643,66
0.2052459292282734,441,163,6,0.606482811528643,0.015755918639635907,67
0.034374357802280556,371,101,9,0.6064828115286429,0.014392026581396758,68
0.047852780717750766,417,31,8,0.6064820179093422,0.019683655016912115,69
0.1412834792575434,83,198,11,0.6064814888298083,0.018997573670934065,70
0.2746635180596262,94,138,7,0.6062579527267437,0.018722422691897972,71
0.7363309397500634,124,189,3,0.6062553073290743,0.021979817868383645,72
0.588536700964088,242,196,7,0.6060270095102045,0.010679260946181152,73
0.04900722819899765,266,207,4,0.6060233059534674,0.019098873794292752,74
0.11450562555925092,117,149,5,0.6060196023967304,0.019169941975237095,75
0.07571179586097714,174,160,7,0.6057923627369284,0.017500494639968747,76
0.01761044424641132,463,89,6,0.6057918336573945,0.012602385698936272,77
