learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.12412809187273098,411,127,10,0.6816914672698173,0.015504495544467221,1
0.21308342584157863,442,122,6,0.6814602595135113,0.015658850754857487,2
0.2154902724178265,427,131,2,0.6812319616946417,0.014289759029023155,3
0.15123848419022468,501,158,9,0.6800830654868192,0.007797840437684902,4
0.3157170610181872,318,170,6,0.6796214435935083,0.009946804443443445,5
0.37654863423333945,108,102,11,0.6793926166951046,0.00804901661810513,6
0.38088685036372133,158,184,6,0.6791653770353029,0.011787429168049007,7
0.13941651358666854,475,181,7,0.6791651124955359,0.009115228841941932,8
0.2690159652122662,367,154,7,0.6791629961774004,0.006774336118302167,9
0.15532676290880018,189,56,11,0.6789325820403952,0.00980353658921436,10
0.14886867765338202,476,41,3,0.6784775736412576,0.014933568744960065,11
0.14348316383344842,481,207,5,0.6784762509424229,0.008494843131840147,12
0.16958353954385189,441,207,11,0.6784759864026559,0.011743262869905487,13
0.0824459944723348,460,55,9,0.6784730764652196,0.00981771810731429,14
0.41021428893219936,283,207,5,0.6784701665277832,0.008060491684196239,15
0.23115023687815364,359,139,10,0.6782416041691468,0.012740894256118835,16
0.09749723865460154,432,155,9,0.6780140999695778,0.008769177975310488,17
0.14260021187711924,486,158,6,0.6766324087668479,0.013757228871511862,18
0.1062922201280787,467,108,3,0.6764062272661138,0.01753179854322522,19
0.2656409274322895,304,43,9,0.676405169107046,0.0185330533448535,20
0.2563903797127202,259,114,3,0.6761758131291087,0.011769667231042722,21
0.3259644211352671,240,190,11,0.6759419599751333,0.008891158095919144,22
0.3362295489482621,214,30,9,0.6752538920413211,0.013237912830509395,23
0.2540506774608686,325,111,2,0.6752533629617873,0.017235018871064937,24
0.43045662268326085,393,137,6,0.675023477904316,0.010228684208660965,25
0.2870538782472295,134,42,4,0.6747959737047472,0.014407764699901283,26
0.40136344749805714,180,103,2,0.6747951800854464,0.013577530007632893,27
0.4114546822623019,394,155,10,0.674792799227544,0.013806062868199936,28
0.16822208477766093,218,116,5,0.6743338227319022,0.0160654920225439,29
0.20047808349630358,329,107,4,0.6741060539925663,0.0148252450329743,30
0.3761806098892419,120,183,2,0.6738756398555612,0.007100698368688454,31
0.11639656385637406,324,111,8,0.6736457547980901,0.014952599328773896,32
0.17803647792774097,380,218,7,0.6734140179622502,0.011187226148542624,33
