learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.11036805726136768,292,124,8,0.6766326733066148,0.014174992530144266,1
0.14368843593798772,343,170,2,0.6764056981865798,0.010370568637294974,2
0.3757761714073115,111,83,7,0.6761726386519052,0.016279892921250788,3
0.21575514894650724,247,140,10,0.6752536275015542,0.012450920438228659,4
0.17151326024216743,447,110,6,0.6752536275015542,0.011350693698029322,4
0.12196659581092419,333,139,6,0.6747930637673109,0.007880808573622331,6
0.0512365117598387,483,192,8,0.6727211883126331,0.013759559454282666,7
0.17833658555777046,376,24,9,0.6724950068118991,0.009620024637485318,8
0.33771754678072924,113,111,10,0.6724942131925982,0.011403441401065435,9
0.21851473544034822,217,211,11,0.6722611536579237,0.016225687427306613,10
0.2793485774351135,267,139,5,0.6722590373397882,0.01336823644340392,11
0.34979841509233,212,158,7,0.6720317976799863,0.014274007132248348,12
0.3040705200504539,91,144,2,0.6713429361268732,0.010358815266512363,13
0.2558043167602668,134,129,8,0.671112521989868,0.019028836507147737,14
0.4806709377636278,235,218,9,0.6706540745737603,0.011276748193902855,15
0.21127780399665844,121,248,2,0.6706530164146925,0.013940695931041486,16
0.11726598161035202,230,203,4,0.6706519582556248,0.015188856642465774,17
0.06652073583472937,493,21,6,0.6704260412946577,0.011678945433145323,18
0.12830334316690528,242,255,6,0.6701945689985846,0.015467207623856097,19
0.10185079444726902,230,119,6,0.6699649484808804,0.015544036260543036,20
0.41390379814402467,126,141,6,0.6699636257820456,0.014464957063218096,21
0.19046971213962716,182,77,5,0.6697355925029431,0.015537701051925023,22
0.2819042170511493,241,90,6,0.6697337407245744,0.011117067504866084,23
0.7005693380658037,108,112,11,0.6692784677856698,0.015356577802317594,24
0.5916836685239621,82,172,6,0.6688136714151554,0.0053166513298766194,25
0.2049776824331533,363,195,7,0.6685840508974511,0.013776472993761692,26
0.28470005439097373,418,76,10,0.6685835218179174,0.00519239510382279,27
0.43344408119377387,461,160,8,0.66812242900414,0.003678414529546537,28
0.275252741531459,410,125,6,0.6678946602648044,0.009246105387938346,29
0.14922376401505802,247,67,7,0.6676655688266339,0.011337956975317762,30
0.09688928780612005,468,229,6,0.6674335674510271,0.010154016424885337,31
0.21891375254716602,468,1,10,0.6665132336018412,0.012100692429899014,32
0.06961230686940745,236,179,3,0.6660542571061996,0.012841328866253087,33
0.1885523765013241,449,99,8,0.6660537280266656,0.00604717740071967,34
0.7065435852618812,73,195,7,0.6660489663108606,0.018120133822195458,35
0.2005996149061706,364,225,6,0.6658222557305927,0.010229075667880142,36
0.2022432582284091,195,73,2,0.6655931642924223,0.010428467935736506,37
0.06730572687879247,428,242,6,0.6655928997526553,0.012296240183416149,38
0.06536163828625194,307,209,4,0.6655915770538207,0.016545706125621503,39
0.3426153751617222,458,97,5,0.6653627501554171,0.006694249413945236,40
0.07023311041674543,395,65,9,0.6651339232570137,0.015671836138153043,41
0.7219625681377647,142,95,8,0.6651294260809756,0.008888566378644916,42
0.21951354614613183,182,37,9,0.6649058899779109,0.015660238596551166,43
0.04067781806404906,408,186,10,0.664901128262106,0.01720955709148285,44
0.48673419175862825,403,127,2,0.664674682221605,0.006297753670305118,45
0.05383882884080528,352,90,5,0.664674417681838,0.01886564053150299,46
0.04716808721310312,424,218,10,0.6646728304432363,0.01722809697876799,47
0.2355238353106371,66,198,4,0.6644416226869303,0.013789063333328284,48
0.09037567724153622,420,55,4,0.6644413581471634,0.013368010754788816,49
0.12129923906755183,235,238,5,0.6642154411861964,0.01337433546670125,50
0.06725347568034817,372,110,5,0.6642154411861962,0.014638777936051893,51
0.14543297584052495,148,172,3,0.6642125312487599,0.010239211153663061,52
0.06187870033137079,327,227,10,0.6639823816515218,0.018683277049622544,53
0.08145899101103646,356,112,6,0.6637543483724191,0.015380058906950904,54
0.0862717255972621,484,44,11,0.6637538192928851,0.009427901218339889,55
0.11384185983403451,394,2,11,0.6637532902133514,0.016235216237668226,56
0.08848277436387368,464,42,5,0.6635231406161133,0.014249472831163837,57
0.1278921028464607,423,253,2,0.6628358663016017,0.0162299943244963,58
0.5100064168369209,120,233,8,0.6628337499834662,0.014775839126250466,59
0.3734932946466053,167,225,8,0.6628329563641654,0.013974442493267104,60
0.30759938495238304,477,219,7,0.6626020131476265,0.010605403281817279,61
0.23911016465655402,106,132,11,0.6623753025673584,0.009738300787171847,62
0.20367318120305244,141,81,3,0.6621451529701202,0.014963387928173802,63
0.32356434574498866,497,234,2,0.6621443593508194,0.012091325873145093,64
0.04001311966918188,490,254,8,0.6621443593508194,0.014197248876744535,64
0.06659486437539788,240,129,4,0.6621435657315187,0.010863995606365712,66
0.5011846636709155,269,132,6,0.6621422430326839,0.013367291841630444,67
0.5158412613587489,340,73,4,0.6619179133103185,0.0085237517706116,68
0.26740099432805714,244,3,5,0.6619173842307845,0.008355948805230889,69
0.2578340038958401,165,215,10,0.661915003372882,0.01784500746382081,70
0.35433382532086105,417,230,9,0.6619126225149795,0.0066690117628102185,71
0.2738255233458857,323,63,4,0.6619118288956788,0.010714556487092823,72
0.3922232482524344,498,129,3,0.6616843246961099,0.00829983016796704,73
0.10053803779885352,308,54,3,0.6612245545811675,0.014907264653110533,74
0.07794222479404171,322,16,9,0.6612240255016336,0.01317273662775992,75
0.5957655839487742,332,153,7,0.6607663717048264,0.005789107618294113,76
0.08233598079196738,269,245,11,0.6607663717048264,0.01798334964203095,76
0.5483638552830659,397,231,8,0.6607631972276232,0.008143224628136995,78
0.30189969216036355,87,78,4,0.6605386029654908,0.016532885964183855,79
0.052419061146261804,419,106,9,0.6605359575678214,0.014221034495865422,80
0.5141667415859988,427,107,7,0.6605356930280545,0.0045779285325846155,81
0.38495075031320913,400,237,2,0.6605348994087537,0.012441524085865194,82
0.27532919500500097,378,39,4,0.660306866129651,0.00882791796874117,83
0.8067967085301876,172,214,11,0.6603047498115154,0.009624474457793549,84
0.0343487749935947,376,172,5,0.6603034271126808,0.014235113641601361,85
0.18411610437823853,112,80,9,0.6600735420552095,0.01733014099478227,86
0.08482576364761278,222,229,7,0.6600722193563747,0.016188643990277238,87
0.32224780004011877,466,49,5,0.6598476250942423,0.015449018647712143,88
0.26650669652060355,93,151,11,0.6598433924579712,0.017491480566868278,89
0.047731596164919086,443,56,6,0.6598428633784374,0.0190766087263758,90
0.8611782153373205,105,106,10,0.6598428633784373,0.009374416632027217,91
0.3510287283814936,443,76,7,0.6596145655595678,0.008222872457114328,92
