learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.23517093455987245,346,200,9,0.715272409825007,0.005657164614071028,1
0.33229777888321205,461,156,8,0.712512730976284,0.006805491246016014,2
0.14691558617432593,448,172,9,0.712512730976284,0.00889269012626168,2
0.21372622228349575,382,171,5,0.7106720632779122,0.009427587570744866,4
0.5137066280637403,186,222,3,0.7104442945385765,0.012902159141637457,5
0.11162081038764012,365,190,8,0.7102154676401731,0.009333880813535705,6
0.14738010669835375,417,153,6,0.7102144094811053,0.00726751048882904,7
0.22994669607890952,502,205,11,0.7102141449413383,0.0051520340011853415,8
0.5014506801899088,317,160,11,0.7092927529330847,0.005542959352364918,9
0.22604655859602588,398,168,11,0.7090639260346812,0.009980188911035784,10
0.15120555290353482,236,120,5,0.7090636614949142,0.005182087624364276,11
0.2331423546547301,261,152,6,0.7090636614949142,0.009887389563020417,11
0.23423742685275922,360,120,9,0.7088350991362777,0.010323391188089929,13
0.23764085616412506,455,234,10,0.7088340409772099,0.011608965921902577,14
0.09386429439018651,419,118,5,0.7081422694866605,0.008627937768971703,15
0.1178312601578522,295,116,11,0.7079126489689562,0.008723625754349592,16
0.1774963911819755,441,124,7,0.7076848802296205,0.008721428625542283,17
0.25116363888988785,435,109,7,0.7076814412126502,0.012814405856676694,18
0.15662215291593956,499,128,2,0.7069946959776728,0.00745357557053619,19
0.09468712249710441,342,127,11,0.7063055698847929,0.00861710463536904,20
0.1432763606003668,342,77,7,0.7063053053450261,0.012856093158714915,21
0.3128666433052064,376,143,8,0.7063026599473566,0.006955423763914427,22
0.2563167830857092,287,60,4,0.705843154372181,0.00999423815835047,23
0.10392765610820938,447,153,11,0.7053865587344419,0.011030357597450852,24
0.17893903420977478,178,137,10,0.7053841778765394,0.00927628413661583,25
0.40501146176670294,322,180,2,0.7053828551777045,0.00705441870909011,26
0.3838667999675766,154,118,3,0.7049220269036944,0.007908718603080863,27
0.4392164034081613,93,204,4,0.7049201751253257,0.009717642535562706,28
0.2773442865986452,248,38,2,0.7044619922489849,0.010657434718360564,29
0.07179326107033031,491,19,2,0.7042360752880177,0.011116385905488,30
0.20449783493760765,246,20,5,0.7040032802931101,0.004109610898716963,31
0.15254572629159882,300,141,11,0.7035472137349047,0.011980125285937504,32
0.13784511070965957,217,88,9,0.7035424520190997,0.010606964056580214,33
0.09282270375383021,357,244,6,0.703541129320265,0.016175313337338793,34
0.09531279160253325,222,118,11,0.7035403357009643,0.006626397084799386,35
0.10883939230703416,212,2,5,0.7035398066214305,0.00936439625267268,36
0.09740594772979824,475,64,5,0.7033123024218616,0.010654189088372991,37
0.06952627546381808,509,143,10,0.7030900890176316,0.015822017494065532,38
0.21219620133554054,326,85,6,0.7030855918415935,0.010912342163480812,39
0.0732582927327954,423,165,4,0.7030847982222928,0.008388524992316269,40
0.11813350931787638,258,20,6,0.7030816237450895,0.0032232953608952782,41
0.05812004668937334,473,134,7,0.7028549131648214,0.0103442116985953,42
0.6270505176862691,131,141,6,0.7026239699482825,0.007422986680554673,43
0.24406042584170948,122,89,7,0.7021612898959037,0.011903151084482245,44
0.53447200022618,218,122,11,0.7021602317368358,0.007043110123373296,45
0.15493689516488707,203,199,4,0.7019340502361017,0.006213037949270309,46
0.2202824420758716,362,60,10,0.7014729574223246,0.0031190518114599442,47
0.6577325155904733,204,120,5,0.7014726928825575,0.00944861457980068,48
0.3969828570640932,201,226,4,0.701244130523921,0.008063056515593234,49
0.07716902368194313,442,72,8,0.7012433369046203,0.012489879601170088,50
0.47877998682861145,479,142,8,0.7010139809266829,0.0067691118001102415,51
0.43570220619861466,473,207,9,0.7010123936880811,0.0063163635934465985,52
0.12056696210348958,507,50,5,0.7005513008743038,0.00767437069628259,53
0.4272710102420174,407,107,8,0.7005507717947701,0.007046329797889345,54
0.29635777940291286,254,37,6,0.7003240612145021,0.012306726911838602,55
0.07792097440865586,356,234,8,0.7000933825377299,0.00776251306684574,56
0.5413619428605058,184,133,6,0.6996325542637196,0.009664605543469276,57
0.6221378621163236,313,171,10,0.6996301734058171,0.008142917746155188,58
0.6312525412697011,378,213,3,0.6991719905294764,0.013891362661347485,59
0.2487396604502951,465,21,5,0.6989444863299076,0.007856551168695365,60
0.05082485167152433,388,101,4,0.6987124849543007,0.013437636343871977,61
0.34203584038899865,89,40,9,0.6984839225956642,0.01405256943343949,62
0.25849805477939575,366,20,2,0.6984823353570626,0.008032161379906774,63
0.07509190324585646,341,13,2,0.6982537729984261,0.0033814061814182858,64
0.10192130871263697,359,62,7,0.6982508630609896,0.011634586575643925,65
0.38419499566320864,182,23,3,0.6977945319630173,0.010408282809635513,66
0.5248156995038943,452,168,3,0.6977934738039495,0.007857758845371453,67
0.13696918128290014,202,210,8,0.6975612078885758,0.009569219276436539,68
0.5886157391857209,240,206,5,0.6973347618480747,0.006227548683936795,69
0.49515457458592044,80,255,6,0.6971038186315359,0.01124019317060085,70
0.40398157103664584,254,86,8,0.6968744626535983,0.005387046140097494,71
0.059956815848182,377,250,2,0.6966432548972924,0.013651056884411827,72
0.508463372080747,477,183,5,0.6966416676586908,0.005810960450431159,73
0.11074126137322676,214,215,6,0.696640609499623,0.009406120654492566,74
0.6521569841984151,211,146,10,0.6966395513405552,0.010674579368138022,75
0.2519841383818479,462,80,4,0.6964162797772575,0.014029045389906918,76
0.8157487276041089,108,145,9,0.6961871883390872,0.014608070958607337,77
0.17166921725798076,121,127,6,0.6961850720209515,0.008386122007498959,78
0.37502075536468327,175,14,9,0.6959557160430142,0.007505376029014917,79
0.06973453048014563,355,38,4,0.6952623573138632,0.00947995809080201,80
0.3928095348431459,207,23,5,0.694574553919818,0.008030801083033995,81
0.11837220328131115,234,37,7,0.6945724376016826,0.007498718660215674,82
0.03704749473352645,460,139,5,0.6943449334021136,0.007908380675705989,83
0.834904850925006,143,242,8,0.6943425525442113,0.00899782451715258,84
0.13916147661969525,155,31,3,0.6943399071465418,0.013536567092196071,85
0.17253729980486393,188,55,7,0.6941134611060408,0.013599381843286216,86
0.6833202859550286,85,83,5,0.6941113447879053,0.004653733549972586,87
0.7212301244442475,302,111,7,0.6934219541552584,0.010387678363113185,88
0.473097047134792,401,228,5,0.6931957726545244,0.01213329748631021,89
0.6854869392569247,233,209,8,0.6931920690977872,0.01147195294444192,90
0.8481257981781374,189,115,7,0.6929640358186845,0.0068941678971284346,91
0.05112438011551817,422,245,10,0.6927333571419124,0.012751961519217191,92
0.5340085398786499,419,235,9,0.6927312408237769,0.01130659417365078,93
0.3121408736640673,416,47,6,0.6922735870269698,0.011977413939374194,94
0.2372720225224861,491,39,3,0.6922712061690673,0.011547471191864937,95
0.04557565550900744,421,64,11,0.6920434374297317,0.010958995332852791,96
0.04346839804122895,367,19,4,0.6915807573773527,0.01079863076045082,97
0.6823419643243027,425,151,10,0.691352988638017,0.010072609183606897,98
0.4740219166802415,236,45,9,0.6911186064045077,0.011841644225452244,99
0.1418718686002015,106,22,9,0.6908900440458712,0.012997914057031334,100
0.6470822164047194,423,126,10,0.6906675661018743,0.010024411845968844,101
0.7486585271772543,211,100,5,0.689975794611325,0.006323687570686005,102
0.044238659084529224,273,95,9,0.6897429996164173,0.011746060897099739,103
0.04323742611270155,375,162,6,0.6897419414573497,0.010731977928296705,104
0.14981111205525877,137,250,2,0.6895144372577807,0.011212313868361617,105
0.06350464228225605,339,31,10,0.6895115273203445,0.012307394042279842,106
0.052471957982913535,320,182,10,0.6892803195640385,0.008597722457236058,107
