learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.0822569171937124,427,150,8,0.5952205600306867,0.01989989103241752,1
0.28729785540169755,126,178,11,0.5933790987130141,0.018438524736201674,2
0.10563585734864497,404,156,10,0.5933777760141794,0.01700065135585261,3
0.08186914010419313,481,229,9,0.5926902371599011,0.019711628731833422,4
0.09577336449694172,485,105,4,0.5922296734256578,0.01803572019951804,5
0.20173393154210342,120,196,9,0.5919992592886526,0.017392861114468524,6
0.16259330014150708,242,211,8,0.5919989947488856,0.0165775981752948,7
0.14974784212746392,404,131,5,0.5917669933732788,0.017997862455411733,8
0.2346069061395348,324,147,8,0.5917667288335119,0.015148116493182835,9
0.12597941316615668,242,87,8,0.5913043133208999,0.01757966510037691,10
0.3232268187196743,132,103,10,0.5908527439387325,0.022679150952827812,11
0.06895373717202297,406,212,11,0.590851156700131,0.017304592016577185,12
0.18897537497360808,320,117,10,0.5906165099268547,0.017259133885301314,13
0.04993771472191376,390,93,3,0.5903876830284512,0.01343151099752245,14
0.06276603896290206,325,114,4,0.5903874184886843,0.01807335706323191,15
0.08115856427742038,491,89,4,0.5903853021705489,0.017491005824186254,16
0.08311547577597693,415,86,4,0.5901591206698147,0.017835364491941702,17
0.1947964989479086,252,212,10,0.5892406385989974,0.018790604713752112,18
0.10539094679023198,278,127,6,0.5890075790643229,0.01465514575490648,19
0.10366236047887448,280,86,10,0.5885454280914778,0.015547325673675767,20
0.09184025082472032,269,125,6,0.5883203047498115,0.014853265475708479,21
0.07254800171240468,499,98,11,0.5883192465907437,0.018864934823725005,22
0.344337366979264,478,204,4,0.5883158075737736,0.018266359125915482,23
0.0736994486554266,309,201,10,0.5878600055553351,0.014273917020191687,24
0.14618121194652503,402,241,8,0.5878594764758012,0.01730985128544619,25
0.05876079962388724,257,117,3,0.5878568310781318,0.017432781787668043,26
0.2307062586500429,94,110,4,0.5878563019985978,0.016502767257251416,27
0.11636799856154811,504,250,6,0.5876282687194954,0.01597721756844087,28
0.19778971945190005,279,134,4,0.587398912741558,0.015765740813374146,29
0.09516343703055923,256,184,4,0.587167440445485,0.016288577347380432,30
0.046456444166088094,433,141,9,0.5869391426266153,0.012043201889066671,31
0.12298256893977275,228,100,9,0.5867076703305424,0.013659524573258471,32
0.2025170998557047,144,84,9,0.586705554012407,0.011502629004582762,33
0.1025248043027817,342,186,6,0.5864793725116728,0.01434874016020294,34
0.19853309568904035,227,252,6,0.5864780498128381,0.014423187988501835,35
0.30606226239001,285,182,8,0.5864775207333042,0.017751018431212705,36
0.276595822532719,76,85,9,0.5864706426993638,0.013983701036759102,37
0.08173671407664093,377,217,8,0.5862545137097734,0.022051616690071427,38
0.3492322119382455,494,210,10,0.5862494874542016,0.02054598495061817,39
0.1097435903550885,117,45,8,0.5862410221816595,0.015495378345138922,40
0.12058161859444515,164,228,4,0.5860209250955649,0.023429958184861103,41
0.16249681172223374,111,239,4,0.5857844265439203,0.012483313847440673,42
0.17284838161955351,367,159,11,0.5853286245254818,0.013596708415640734,43
0.41172587461496524,91,187,6,0.5853259791278125,0.014262821722178257,44
0.08039302398071203,323,183,4,0.5851016494054468,0.019873125316467424,45
0.15513743697283128,163,145,6,0.5850992685475445,0.010819844103282272,46
0.4363415952526363,82,219,6,0.5850979458487097,0.013097074221438404,47
0.08434395040444025,464,254,2,0.5848699125696071,0.018825112706056548,48
0.15621355373859944,402,183,3,0.5848654153935691,0.022996691101588213,49
0.1461418100767804,102,225,5,0.5846392338928349,0.018334273526481887,50
0.2157375993099162,301,239,2,0.5846381757337672,0.016620173833022327,51
0.044117244669635784,354,242,4,0.584408290676296,0.01151831573361945,52
0.08613202975807994,480,244,3,0.5841781410790577,0.0162203349559697,53
0.047632806624198165,408,166,10,0.583718900043649,0.019398075987837687,54
0.2595219627989142,286,98,3,0.5837186355038821,0.01467436837517943,55
0.12121089412666419,157,200,8,0.5834884859066439,0.015298483285478472,56
0.07111616849400412,379,245,5,0.5832601880877742,0.02033681524451175,57
0.08649103812424822,224,41,10,0.5832490774175627,0.016782315462977728,58
0.1729792015354874,490,105,3,0.5830265994735659,0.02351262733970041,59
0.1474137095456902,167,9,4,0.5827983016546963,0.015581378708948867,60
0.24309569247545937,322,138,2,0.5827948626377261,0.011908607916852032,61
0.3841370677875273,169,155,8,0.5825678875176912,0.01685885504188102,62
0.06374013336644832,167,229,11,0.5821044138460114,0.01791671947850969,63
0.2889641358878174,125,174,8,0.581879555044112,0.02545030568274448,64
0.03030700847643473,471,202,2,0.5816472891287383,0.012772048696260205,65
0.05174656088765958,296,146,7,0.5816451728106028,0.01474381434557535,66
0.037500669310770486,340,12,9,0.5811846090763595,0.011580432237902815,67
0.019201833568727962,415,218,9,0.5811801119003215,0.0164200563113487,68
0.04277858390998611,271,164,4,0.580955517638189,0.014770680885996356,69
0.04913310844548276,175,75,3,0.5809544594791213,0.008729983536732523,70
0.4100351960922194,208,143,4,0.5807296006772218,0.019064402434419182,71
0.11845890046847854,186,12,10,0.580728542518154,0.011372533579301378,72
0.04255154291628361,398,74,3,0.5807277488988533,0.012491390946433704,73
0.19821554096834743,407,236,9,0.5807274843590863,0.02129292512187879,74
0.029447389219529017,203,108,10,0.5807248389614169,0.011824889013816585,75
0.12912997051719013,76,231,4,0.5804923085062763,0.014806249271491547,76
0.13673281486706276,111,241,6,0.5802690369429785,0.0113438246058723,77
0.10207452314583206,150,245,3,0.5802690369429785,0.013396155713036978,77
0.03090569827383982,345,163,5,0.5802648043067073,0.013528694259065346,79
0.036700905993825465,258,92,9,0.5802626879885718,0.011936541396079987,80
0.13822647193669574,398,28,4,0.5800343901697023,0.013895654004958848,81
0.028782369139706415,450,178,7,0.5798060923508327,0.014263888720124532,82
0.02524301941394544,365,93,11,0.5795740909752258,0.011922695703959185,83
