learning_rate,n_estimators,min_samples_leaf,min_samples_split,mean_test_score,std_test_score,rank_test_score
0.9143658587912453,507,6,5,0.8965017261219794,0.008571736522304724,1
0.42703557619484617,441,136,6,0.8962699892861394,0.009000219677048721,2
0.19995595002237457,496,162,4,0.8962691956668387,0.009465647724032019,3
0.34385951170051343,342,87,9,0.8960411623877359,0.005988729981396982,4
0.29947314700780653,446,113,7,0.8960398396889012,0.007978340962468878,5
0.8270389898487468,264,127,2,0.8955813922727934,0.009041926379719643,6
0.423528480019484,277,149,8,0.8955805986534926,0.009503910554196872,7
0.29352310233161916,483,107,10,0.8955800695739586,0.008262046930037945,8
0.3730267920895175,292,128,8,0.8951184476806476,0.011402542076726706,9
0.5156886221930178,477,179,11,0.8951181831408807,0.012275101947636272,10
0.3646379871322677,328,95,5,0.8948917371003796,0.00561429899794328,11
0.37684326286366265,268,174,3,0.8948898853220111,0.00909333985675596,12
0.31938112625800036,456,99,3,0.8946602648043067,0.007738994616397967,13
0.2202119839002869,345,171,2,0.8946589421054719,0.011023678936301505,14
0.6466164353852889,325,22,3,0.8939719323307276,0.005922277505053477,15
0.36265898587438944,278,78,10,0.8937417827334894,0.006024183806232182,16
0.5725535000580043,196,242,6,0.8937409891141886,0.009281087674866448,17
0.44335947399638276,273,82,3,0.8937407245744217,0.009342174336121197,18
0.3723848945622264,260,182,5,0.8935095168181156,0.008561248657362372,19
0.22632880165019684,497,24,7,0.8932822771583139,0.005451443347557957,20
0.2646372597691912,499,85,3,0.8925905056677645,0.008071501941979236,21
0.1346106515570442,482,119,11,0.8923592979114586,0.00916191423943554,22
0.3906902630287289,429,225,5,0.8921294128539874,0.009743063887229895,23
0.2311810359129856,493,69,6,0.8919019086544185,0.006667663064517659,24
0.5858055137682517,463,156,5,0.8919003214158169,0.008251236016990893,25
0.8662062907808473,114,103,2,0.8918992632567491,0.010339709249594367,26
0.2710745339814682,270,181,11,0.8916714945174133,0.0057529506725993084,27
0.8668140621887712,366,82,7,0.8916707008981124,0.006501675036891981,28
0.5077708896129008,363,23,6,0.8914421385394758,0.008650731660242352,29
0.46931298951017697,213,140,10,0.8914413449201751,0.007268865354317992,30
0.5248610129423391,491,113,6,0.89121093078317,0.007238764809096686,31
0.2590746650558075,511,99,2,0.8909831620438341,0.0036280950561710175,32
0.3889582987439936,188,186,3,0.8907514252079943,0.007061245656145132,33
0.3717447657665545,176,97,5,0.8898305622792748,0.007127086415670356,34
0.18735119295882816,283,170,10,0.8898300331997409,0.00909220482773687,35
0.2573486136593816,159,176,8,0.8896027935399389,0.006650540716012542,36
0.7292079743291403,178,103,2,0.8896012063013373,0.006057198324570875,37
0.43188178072434585,228,249,9,0.8893707921643321,0.00844715441692647,38
0.523444573444233,370,227,8,0.8893707921643321,0.007865202108039746,38
0.1163205468694673,479,163,2,0.8893705276245651,0.010588396499213356,40
0.6757266533172694,70,183,3,0.8886848405486555,0.0025425817730075797,41
0.9451527325497429,207,127,10,0.88868272423052,0.007561855536699506,42
0.5854388692145135,180,27,7,0.888681930611219,0.005267663969939701,43
0.7516215796378749,135,231,6,0.8886798142930836,0.011487070173788597,44
0.13222147630431597,452,44,2,0.8884523100935148,0.005950226451425613,45
0.8413794996507603,348,141,10,0.8884491356163116,0.010844986843378606,46
0.8676524700592894,330,38,8,0.888220044178141,0.008798046252662114,47
0.2060848450506306,225,196,2,0.887993333597873,0.004990962674968548,48
0.698776602308952,202,81,10,0.8877618613018002,0.006330565939834187,49
0.8018695288278649,368,110,4,0.8877615967620333,0.00734091140115442,50
0.26706468940306055,270,251,11,0.8877600095234317,0.011555672791437044,51
0.2883469276188132,164,168,8,0.8873010330277898,0.007949715139992675,52
0.23212539576562866,237,220,4,0.8866140232530455,0.002981348315026022,53
0.1016863395524431,438,43,2,0.8866132296337448,0.005101630057038818,54
0.16088598431320406,342,213,2,0.8863828154967397,0.00334415819997807,55
0.730533545123134,372,195,2,0.8863822864172057,0.005924828872203987,56
0.18408493834705633,321,248,10,0.8863804346388371,0.009290051565929828,57
0.5323009668393447,169,222,7,0.8863804346388371,0.008393504405375913,57
0.2539563962169545,227,60,9,0.8861516077404336,0.006516731349081236,59
0.1873927644690659,202,131,7,0.8861510786608997,0.007434650356532682,60
0.37747506965563593,102,151,10,0.8856944830231605,0.0037518443820391623,61
0.35276082234193923,119,209,4,0.8856931603243258,0.005450681996869041,62
0.315788699089767,228,18,6,0.8856923667050249,0.007332992094039751,63
0.7889015666381304,456,221,6,0.8856910440061903,0.010917741172013263,64
0.45500745387046393,132,37,5,0.8852328611298494,0.006344548764845807,65
0.7119387314077745,284,247,6,0.8852323320503155,0.008675418305296001,66
0.171568951411518,259,9,3,0.885002976072378,0.005024824723222766,67
0.9745532119711879,189,40,9,0.8847709746967712,0.007125831085596612,68
0.8782173763893226,87,25,2,0.8840805259050567,0.008007550735469306,69
0.11302209133789429,371,220,10,0.8836226075684828,0.006433881096681552,70
0.9369900890652634,451,171,7,0.88315939843657,0.010051125138273007,71
0.1165167807662375,395,239,11,0.8829332169358359,0.007832513281474014,72
0.7376669826124188,494,253,5,0.8829318942370012,0.009668195305977841,73
0.9138555172321136,459,231,7,0.8822398582066849,0.011000265439887521,74
0.10423838409834252,407,215,5,0.8820131476264169,0.006309001275816593,75
0.07462104927739589,496,201,10,0.8817837916484794,0.00470128817483919,76
0.12149293515459653,262,186,10,0.8815523193524066,0.00720274908991873,77
0.10568597032029643,357,11,9,0.8808642514185945,0.006459511011543021,78
0.10782005697360249,280,172,10,0.8801722153882784,0.006765919657726684,79
0.09749019496594098,336,22,2,0.8787931695832176,0.004679168674258126,80
0.060013936969790245,501,99,4,0.8783326058489743,0.00781210568612134,81
0.9980561882047841,482,251,2,0.8778720421147309,0.010304809586354853,82
0.07587589131290151,394,196,3,0.8774128010793223,0.005797576581536904,83
0.19558010551850216,143,37,11,0.8774122719997883,0.0067374564905915285,84
0.16242496309431745,152,109,10,0.8771823869423171,0.009877477780907827,85
0.2814833081662436,92,180,5,0.8771815933230162,0.006039674888800254,86
0.1532465369130512,198,96,3,0.8764927317699034,0.008309719453622539,87
0.08160233105486212,308,47,7,0.8760324325754271,0.006529448071334482,88
0.06912764413804628,413,71,5,0.8758017538986549,0.008891345421023274,89
0.11507095168677499,239,152,7,0.8755726624604845,0.006762059496745489,90
0.16125301946317883,161,72,2,0.8755718688411835,0.007961503563696464,91
0.09583947270661276,296,219,10,0.8744224435538273,0.007508121443870212,92
0.05411208296101564,405,37,5,0.8739639961377195,0.0034938010486902527,93
0.1307666961328139,194,91,11,0.8730431332089996,0.00982520500510468,94
